athlete_id,athlete_name,sex,age,height_cm,weight_kg,team,noc,year,city,sport,event,medal
7219,Oksana Brown,F,24,166,52,Japan,JPN,1976,Montreal,Diving,10m Platform Women,Gold
7220,Allyson Liu,F,21,156,56,Netherlands,NED,1976,Montreal,Diving,10m Platform Women,Silver
7221,Anna Kipchoge,F,20,164,40,United States,USA,1976,Montreal,Diving,10m Platform Women,Bronze
7222,Pierre Thompson,M,28,167,69,India,IND,1976,Montreal,Volleyball,Men,Gold
7223,Pierre Chen,M,24,170,89,Poland,POL,1976,Montreal,Volleyball,Men,Silver
7224,Carl Brown,M,26,174,65,Great Britain,GBR,1976,Montreal,Volleyball,Men,Bronze
7225,Anna Park,F,29,180,60,Soviet Union,USSR,1976,Montreal,Volleyball,Women,Gold
7226,Emily Williams,F,31,168,61,South Korea,KOR,1976,Montreal,Volleyball,Women,Silver
7227,Kim Johnson,F,28,166,61,Germany,GER,1976,Montreal,Volleyball,Women,Bronze
7228,Yuki Wang,M,26,169,64,Soviet Union,USSR,1976,Montreal,Basketball,Men,Gold
7229,Usain Tanaka,M,23,180,72,Hungary,HUN,1976,Montreal,Basketball,Men,Silver
7230,Kento Müller,M,25,175,63,Australia,AUS,1976,Montreal,Basketball,Men,Bronze
7231,Kim Tanaka,F,22,155,62,Belgium,BEL,1976,Montreal,Basketball,Women,Gold
7232,Emily Wang,F,24,171,59,United States,USA,1976,Montreal,Basketball,Women,Silver
7233,Heike Park,F,27,176,52,Germany,GER,1976,Montreal,Basketball,Women,Bronze
7234,Ivan Johnson,M,27,169,70,Kenya,KEN,1976,Montreal,Football,Men,Gold
7235,Pierre Johnson,M,31,172,77,Romania,ROU,1976,Montreal,Football,Men,Silver
7236,Pierre Dubois,M,27,163,52,Ethiopia,ETH,1976,Montreal,Football,Men,Bronze
7237,Liu Thompson,F,30,170,64,United States,USA,1976,Montreal,Football,Women,Gold
7238,Sarah Osei,F,29,155,64,Great Britain,GBR,1976,Montreal,Football,Women,Silver
7239,Dafne Martin,F,28,173,58,Germany,GER,1976,Montreal,Football,Women,Bronze
7240,Sergei Brown,M,31,158,72,Hungary,HUN,1976,Montreal,Tennis,Singles Men,Gold
7241,Pierre Felix,M,20,178,73,Kenya,KEN,1976,Montreal,Tennis,Singles Men,Silver
7242,Ivan Tanaka,M,32,183,85,Australia,AUS,1976,Montreal,Tennis,Singles Men,Bronze
7243,Emily Felix,F,26,171,73,Japan,JPN,1976,Montreal,Tennis,Singles Women,Gold
7244,Jessica Tanaka,F,22,156,49,New Zealand,NZL,1976,Montreal,Tennis,Singles Women,Silver
7245,Dafne Fischer,F,24,164,59,Italy,ITA,1976,Montreal,Tennis,Singles Women,Bronze
7246,David Phelps,M,27,178,89,Cuba,CUB,1976,Montreal,Tennis,Doubles Men,Gold
7247,James Liu,M,23,159,75,Soviet Union,USSR,1976,Montreal,Tennis,Doubles Men,Silver
7248,Wei Popov,M,24,184,55,Great Britain,GBR,1976,Montreal,Tennis,Doubles Men,Bronze
7249,Mary Chen,F,24,161,71,Netherlands,NED,1976,Montreal,Tennis,Doubles Women,Gold
7250,Nadia Brown,F,22,170,45,South Korea,KOR,1976,Montreal,Tennis,Doubles Women,Silver
7251,Mary Popov,F,24,158,68,Soviet Union,USSR,1976,Montreal,Tennis,Doubles Women,Bronze
7252,Alexei Kipchoge,M,20,169,61,Bulgaria,BUL,1976,Montreal,Badminton,Singles Men,Gold
7253,Ryan Thompson,M,29,201,58,Belgium,BEL,1976,Montreal,Badminton,Singles Men,Silver
7254,David Smith,M,30,181,62,United States,USA,1976,Montreal,Badminton,Singles Men,Bronze
7255,Tatiana Wang,F,26,179,63,Australia,AUS,1976,Montreal,Badminton,Singles Women,Gold
7256,Simone Popov,F,31,162,63,Germany,GER,1976,Montreal,Badminton,Singles Women,Silver
7257,Sarah Zhang,F,28,160,58,Soviet Union,USSR,1976,Montreal,Badminton,Singles Women,Bronze
7258,Li Dubois,M,31,166,77,Italy,ITA,1976,Montreal,Badminton,Doubles Men,Gold
7259,David Fischer,M,18,171,73,Sweden,SWE,1976,Montreal,Badminton,Doubles Men,Silver
7260,Robert Brown,M,25,179,78,Hungary,HUN,1976,Montreal,Badminton,Doubles Men,Bronze
7261,Jean Johnson,M,36,166,62,Bulgaria,BUL,1976,Montreal,Badminton,Mixed Doubles,Gold
7262,Hans Chen,M,26,180,72,United States,USA,1976,Montreal,Badminton,Mixed Doubles,Silver
7263,Ivan Zhang,M,26,177,71,Romania,ROU,1976,Montreal,Badminton,Mixed Doubles,Bronze
7264,Alexei Liu,M,27,173,69,Finland,FIN,1976,Montreal,Table Tennis,Singles Men,Gold
7265,Michael Martin,M,24,168,59,India,IND,1976,Montreal,Table Tennis,Singles Men,Silver
7266,Sergei Felix,M,25,193,55,Hungary,HUN,1976,Montreal,Table Tennis,Singles Men,Bronze
7267,Tatiana Kim,F,25,157,55,South Korea,KOR,1976,Montreal,Table Tennis,Singles Women,Gold
7268,Tatiana Chen,F,24,175,58,Poland,POL,1976,Montreal,Table Tennis,Singles Women,Silver
7269,Liu Kim,F,25,173,60,Germany,GER,1976,Montreal,Table Tennis,Singles Women,Bronze
7270,David Zhang,M,35,180,88,Germany,GER,1976,Montreal,Table Tennis,Team Men,Gold
7271,Klaus Felix,M,29,174,62,Soviet Union,USSR,1976,Montreal,Table Tennis,Team Men,Silver
7272,Mark Fischer,M,27,181,74,France,FRA,1976,Montreal,Table Tennis,Team Men,Bronze
7273,Elena Martin,F,24,158,50,Soviet Union,USSR,1976,Montreal,Table Tennis,Team Women,Gold
7274,Kim Popov,F,34,157,53,Norway,NOR,1976,Montreal,Table Tennis,Team Women,Silver
7275,Kim Martin,F,26,170,68,Finland,FIN,1976,Montreal,Table Tennis,Team Women,Bronze
7276,Klaus Bolt,M,21,165,78,Great Britain,GBR,1976,Montreal,Archery,Individual Men,Gold
7277,Ivan Dubois,M,21,165,57,Australia,AUS,1976,Montreal,Archery,Individual Men,Silver
7278,Li Williams,M,27,174,74,France,FRA,1976,Montreal,Archery,Individual Men,Bronze
7279,Maria Park,F,25,158,63,Romania,ROU,1976,Montreal,Archery,Individual Women,Gold
7280,Emily Liu,F,21,155,71,Netherlands,NED,1976,Montreal,Archery,Individual Women,Silver
7281,Elena Williams,F,26,175,70,Hungary,HUN,1976,Montreal,Archery,Individual Women,Bronze
7282,James Martin,M,17,173,75,Kenya,KEN,1976,Montreal,Archery,Team Men,Gold
7283,Ryan Müller,M,20,182,65,Netherlands,NED,1976,Montreal,Archery,Team Men,Silver
7284,Klaus Park,M,23,181,73,Sweden,SWE,1976,Montreal,Archery,Team Men,Bronze
7285,Kim Thompson,F,25,152,64,Poland,POL,1976,Montreal,Archery,Team Women,Gold
7286,Mary Fischer,F,26,153,49,Canada,CAN,1976,Montreal,Archery,Team Women,Silver
7287,Larisa Thompson,F,25,179,68,Great Britain,GBR,1976,Montreal,Archery,Team Women,Bronze
7288,Usain Fischer,M,19,180,74,Japan,JPN,1976,Montreal,Equestrian,Dressage Individual,Gold
7289,Wei Thompson,M,25,177,79,China,CHN,1976,Montreal,Equestrian,Dressage Individual,Silver
7290,David Zhang,M,22,183,72,Netherlands,NED,1976,Montreal,Equestrian,Dressage Individual,Bronze
7291,Michael Thompson,M,22,174,75,Italy,ITA,1976,Montreal,Equestrian,Show Jumping Individual,Gold
7292,Li Osei,M,30,175,63,Hungary,HUN,1976,Montreal,Equestrian,Show Jumping Individual,Silver
7293,Klaus Smith,M,25,181,70,Great Britain,GBR,1976,Montreal,Equestrian,Show Jumping Individual,Bronze
7294,Wei Biles,M,30,165,94,Soviet Union,USSR,1976,Montreal,Equestrian,Eventing Individual,Gold
7295,Michael Dubois,M,24,177,77,Sweden,SWE,1976,Montreal,Equestrian,Eventing Individual,Silver
7296,Klaus Park,M,33,185,80,Italy,ITA,1976,Montreal,Equestrian,Eventing Individual,Bronze
7297,Pierre Biles,M,23,179,78,Denmark,DEN,1976,Montreal,Sailing,470 Men,Gold
7298,Ivan Popov,M,30,182,85,Germany,GER,1976,Montreal,Sailing,470 Men,Silver
7299,Mark Biles,M,21,175,47,Czech Republic,CZE,1976,Montreal,Sailing,470 Men,Bronze
7300,Liu Thompson,F,21,160,68,Germany,GER,1976,Montreal,Sailing,470 Women,Gold
7301,Heike Smith,F,23,165,57,Soviet Union,USSR,1976,Montreal,Sailing,470 Women,Silver
7302,Liu Tanaka,F,25,157,57,Finland,FIN,1976,Montreal,Sailing,470 Women,Bronze
7303,Mark Müller,M,22,172,60,United States,USA,1976,Montreal,Sailing,Laser Men,Gold
7304,Sergei Kipchoge,M,25,177,65,Poland,POL,1976,Montreal,Sailing,Laser Men,Silver
7305,Wei Fischer,M,28,175,68,Norway,NOR,1976,Montreal,Sailing,Laser Men,Bronze
7306,Elena Wang,F,21,160,66,United States,USA,1976,Montreal,Sailing,Laser Women,Gold
7307,Elena Tanaka,F,28,184,50,France,FRA,1976,Montreal,Sailing,Laser Women,Silver
7308,Ye Thompson,F,26,162,48,Australia,AUS,1976,Montreal,Sailing,Laser Women,Bronze
7309,Pierre Dubois,M,26,171,57,United States,USA,1976,Montreal,Canoeing,Canoe Sprint K1 500m Men,Gold
7310,Ryan Williams,M,31,175,83,Brazil,BRA,1976,Montreal,Canoeing,Canoe Sprint K1 500m Men,Silver
7311,Usain Johnson,M,41,170,59,Denmark,DEN,1976,Montreal,Canoeing,Canoe Sprint K1 500m Men,Bronze
7312,Li Lewis,M,24,178,69,Brazil,BRA,1976,Montreal,Canoeing,Canoe Slalom K1 Men,Gold
7313,Boris Liu,M,20,174,66,Soviet Union,USSR,1976,Montreal,Canoeing,Canoe Slalom K1 Men,Silver
7314,Jean Fischer,M,24,171,73,Jamaica,JAM,1976,Montreal,Canoeing,Canoe Slalom K1 Men,Bronze
7315,Simone Williams,F,24,177,62,Soviet Union,USSR,1976,Montreal,Canoeing,Canoe Sprint K1 500m Women,Gold
7316,Nadia Williams,F,19,153,78,Sweden,SWE,1976,Montreal,Canoeing,Canoe Sprint K1 500m Women,Silver
7317,Simone Yamamoto,F,23,160,73,Great Britain,GBR,1976,Montreal,Canoeing,Canoe Sprint K1 500m Women,Bronze
7318,Carl Felix,M,27,185,73,Kenya,KEN,1976,Montreal,Taekwondo,-58kg Men,Gold
7319,Klaus Volkov,M,18,165,89,China,CHN,1976,Montreal,Taekwondo,-58kg Men,Silver
7320,Li Zhang,M,24,172,84,France,FRA,1976,Montreal,Taekwondo,-58kg Men,Bronze
7321,Michael Johnson,M,26,166,71,Denmark,DEN,1976,Montreal,Taekwondo,-68kg Men,Gold
7322,Wei Wang,M,26,179,90,Cuba,CUB,1976,Montreal,Taekwondo,-68kg Men,Silver
7323,Pierre Zhang,M,26,178,83,Canada,CAN,1976,Montreal,Taekwondo,-68kg Men,Bronze
7324,Ryan Volkov,M,26,174,88,Finland,FIN,1976,Montreal,Taekwondo,-80kg Men,Gold
7325,Robert Kipchoge,M,18,187,74,Australia,AUS,1976,Montreal,Taekwondo,-80kg Men,Silver
7326,Michael Martin,M,30,189,59,United States,USA,1976,Montreal,Taekwondo,-80kg Men,Bronze
7327,Allyson Dubois,F,31,158,70,Jamaica,JAM,1976,Montreal,Taekwondo,-49kg Women,Gold
7328,Simone Dubois,F,22,169,53,Australia,AUS,1976,Montreal,Taekwondo,-49kg Women,Silver
7329,Nadia Lewis,F,27,151,65,Germany,GER,1976,Montreal,Taekwondo,-49kg Women,Bronze
7330,Ye Liu,F,25,177,61,Canada,CAN,1976,Montreal,Taekwondo,-57kg Women,Gold
7331,Anna Phelps,F,27,172,69,Jamaica,JAM,1976,Montreal,Taekwondo,-57kg Women,Silver
7332,Simone Felix,F,30,171,46,Cuba,CUB,1976,Montreal,Taekwondo,-57kg Women,Bronze
7333,Usain Thompson,M,18,179,88,Denmark,DEN,1976,Montreal,Handball,Men,Gold
7334,Zhang Müller,M,31,165,83,Italy,ITA,1976,Montreal,Handball,Men,Silver
7335,Ryan Phelps,M,30,171,74,Soviet Union,USSR,1976,Montreal,Handball,Men,Bronze
7336,Tatiana Lewis,F,22,162,66,Denmark,DEN,1976,Montreal,Handball,Women,Gold
7337,Mary Fischer,F,21,154,65,United States,USA,1976,Montreal,Handball,Women,Silver
7338,Maria Phelps,F,22,172,70,France,FRA,1976,Montreal,Handball,Women,Bronze
7339,Pierre Lewis,M,23,183,62,China,CHN,1976,Montreal,Hockey,Men,Gold
7340,Adam Osei,M,31,170,83,United States,USA,1976,Montreal,Hockey,Men,Silver
7341,Sergei Kim,M,22,174,82,Australia,AUS,1976,Montreal,Hockey,Men,Bronze
7342,Allyson Biles,F,20,170,64,Australia,AUS,1976,Montreal,Hockey,Women,Gold
7343,Nadia Williams,F,18,168,45,Italy,ITA,1976,Montreal,Hockey,Women,Silver
7344,Nadia Chen,F,25,160,60,India,IND,1976,Montreal,Hockey,Women,Bronze
7345,Pierre Felix,M,23,187,75,South Korea,KOR,1980,Moscow,Athletics,100m Men,Gold
7346,Neymar Park,M,20,180,73,Soviet Union,USSR,1980,Moscow,Athletics,100m Men,Silver
7347,James Felix,M,33,182,88,Italy,ITA,1980,Moscow,Athletics,100m Men,Bronze
7348,Michael Popov,M,27,171,78,Germany,GER,1980,Moscow,Athletics,200m Men,Gold
7349,James Smith,M,28,173,79,Bulgaria,BUL,1980,Moscow,Athletics,200m Men,Silver
7350,Boris Smith,M,27,178,67,Norway,NOR,1980,Moscow,Athletics,200m Men,Bronze
7351,Wei Brown,M,26,176,86,Japan,JPN,1980,Moscow,Athletics,400m Men,Gold
7352,Kento Williams,M,18,172,73,Great Britain,GBR,1980,Moscow,Athletics,400m Men,Silver
7353,Michael Felix,M,29,167,67,Sweden,SWE,1980,Moscow,Athletics,400m Men,Bronze
7354,Li Thompson,M,24,179,73,United States,USA,1980,Moscow,Athletics,800m Men,Gold
7355,Robert Park,M,29,170,74,Brazil,BRA,1980,Moscow,Athletics,800m Men,Silver
7356,Ivan Kipchoge,M,19,173,56,Soviet Union,USSR,1980,Moscow,Athletics,800m Men,Bronze
7357,Kento Chen,M,28,173,79,Germany,GER,1980,Moscow,Athletics,1500m Men,Gold
7358,Adam Tanaka,M,29,178,65,United States,USA,1980,Moscow,Athletics,1500m Men,Silver
7359,Kento Tanaka,M,24,170,81,Czech Republic,CZE,1980,Moscow,Athletics,1500m Men,Bronze
7360,Ivan Smith,M,27,179,98,Sweden,SWE,1980,Moscow,Athletics,Marathon Men,Gold
7361,Sergei Osei,M,22,173,83,Italy,ITA,1980,Moscow,Athletics,Marathon Men,Silver
7362,Li Biles,M,30,167,68,Australia,AUS,1980,Moscow,Athletics,Marathon Men,Bronze
7363,Nadia Zhang,F,27,166,57,France,FRA,1980,Moscow,Athletics,100m Women,Gold
7364,Heike Zhang,F,25,158,64,China,CHN,1980,Moscow,Athletics,100m Women,Silver
7365,Larisa Kipchoge,F,24,168,53,Poland,POL,1980,Moscow,Athletics,100m Women,Bronze
7366,Elena Park,F,23,171,50,Belgium,BEL,1980,Moscow,Athletics,200m Women,Gold
7367,Simone Fischer,F,28,171,50,Germany,GER,1980,Moscow,Athletics,200m Women,Silver
7368,Emily Phelps,F,20,155,66,United States,USA,1980,Moscow,Athletics,200m Women,Bronze
7369,Ye Phelps,F,21,165,57,Italy,ITA,1980,Moscow,Athletics,400m Women,Gold
7370,Oksana Wang,F,27,146,66,United States,USA,1980,Moscow,Athletics,400m Women,Silver
7371,Nadia Wang,F,27,177,50,Great Britain,GBR,1980,Moscow,Athletics,400m Women,Bronze
7372,Dafne Zhang,F,23,147,59,Canada,CAN,1980,Moscow,Athletics,Marathon Women,Gold
7373,Tatiana Biles,F,29,181,52,Jamaica,JAM,1980,Moscow,Athletics,Marathon Women,Silver
7374,Mary Felix,F,24,166,63,Sweden,SWE,1980,Moscow,Athletics,Marathon Women,Bronze
7375,Usain Chen,M,21,180,67,United States,USA,1980,Moscow,Athletics,Long Jump Men,Gold
7376,Usain Brown,M,18,181,75,Hungary,HUN,1980,Moscow,Athletics,Long Jump Men,Silver
7377,Sergei Yamamoto,M,24,187,66,France,FRA,1980,Moscow,Athletics,Long Jump Men,Bronze
7378,David Bolt,M,25,173,63,Australia,AUS,1980,Moscow,Athletics,High Jump Men,Gold
7379,Boris Felix,M,27,178,64,Hungary,HUN,1980,Moscow,Athletics,High Jump Men,Silver
7380,Ivan Brown,M,31,173,71,Sweden,SWE,1980,Moscow,Athletics,High Jump Men,Bronze
7381,Hans Liu,M,23,176,86,Japan,JPN,1980,Moscow,Athletics,Shot Put Men,Gold
7382,David Popov,M,32,182,74,Soviet Union,USSR,1980,Moscow,Athletics,Shot Put Men,Silver
7383,James Wang,M,18,174,63,United States,USA,1980,Moscow,Athletics,Shot Put Men,Bronze
7384,Alexei Müller,M,26,164,86,Finland,FIN,1980,Moscow,Athletics,Decathlon,Gold
7385,Boris Wang,M,26,179,66,United States,USA,1980,Moscow,Athletics,Decathlon,Silver
7386,Klaus Osei,M,28,179,78,Germany,GER,1980,Moscow,Athletics,Decathlon,Bronze
7387,Ye Williams,F,20,144,73,Japan,JPN,1980,Moscow,Athletics,Heptathlon,Gold
7388,Ye Chen,F,29,167,51,Jamaica,JAM,1980,Moscow,Athletics,Heptathlon,Silver
7389,Oksana Wang,F,25,164,64,Germany,GER,1980,Moscow,Athletics,Heptathlon,Bronze
7390,Sergei Bolt,M,29,151,61,China,CHN,1980,Moscow,Swimming,100m Freestyle Men,Gold
7391,Boris Yamamoto,M,26,184,83,Great Britain,GBR,1980,Moscow,Swimming,100m Freestyle Men,Silver
7392,Zhang Biles,M,25,173,68,Kenya,KEN,1980,Moscow,Swimming,100m Freestyle Men,Bronze
7393,Li Johnson,M,24,170,85,Great Britain,GBR,1980,Moscow,Swimming,200m Freestyle Men,Gold
7394,Zhang Wang,M,24,173,70,South Korea,KOR,1980,Moscow,Swimming,200m Freestyle Men,Silver
7395,Yuki Wang,M,28,190,82,Germany,GER,1980,Moscow,Swimming,200m Freestyle Men,Bronze
7396,Zhang Wang,M,25,165,76,Australia,AUS,1980,Moscow,Swimming,400m Freestyle Men,Gold
7397,Yuki Brown,M,22,165,70,Kenya,KEN,1980,Moscow,Swimming,400m Freestyle Men,Silver
7398,Ryan Osei,M,16,184,66,Japan,JPN,1980,Moscow,Swimming,400m Freestyle Men,Bronze
7399,David Volkov,M,23,176,77,United States,USA,1980,Moscow,Swimming,100m Backstroke Men,Gold
7400,Pierre Liu,M,24,174,65,Soviet Union,USSR,1980,Moscow,Swimming,100m Backstroke Men,Silver
7401,Kento Chen,M,20,164,68,Finland,FIN,1980,Moscow,Swimming,100m Backstroke Men,Bronze
7402,Hans Felix,M,22,174,57,Japan,JPN,1980,Moscow,Swimming,100m Breaststroke Men,Gold
7403,Zhang Yamamoto,M,31,177,59,China,CHN,1980,Moscow,Swimming,100m Breaststroke Men,Silver
7404,Adam Phelps,M,35,163,85,Soviet Union,USSR,1980,Moscow,Swimming,100m Breaststroke Men,Bronze
7405,Li Thompson,M,23,190,58,France,FRA,1980,Moscow,Swimming,100m Butterfly Men,Gold
7406,Adam Phelps,M,30,177,76,Great Britain,GBR,1980,Moscow,Swimming,100m Butterfly Men,Silver
7407,Sergei Kim,M,29,179,66,Finland,FIN,1980,Moscow,Swimming,100m Butterfly Men,Bronze
7408,Jean Felix,M,24,175,92,Denmark,DEN,1980,Moscow,Swimming,200m Individual Medley Men,Gold
7409,Klaus Phelps,M,26,162,60,China,CHN,1980,Moscow,Swimming,200m Individual Medley Men,Silver
7410,Alexei Wang,M,26,171,72,Soviet Union,USSR,1980,Moscow,Swimming,200m Individual Medley Men,Bronze
7411,Ryan Wang,M,23,177,87,China,CHN,1980,Moscow,Swimming,4x100m Relay Men,Gold
7412,Mark Popov,M,25,182,69,Sweden,SWE,1980,Moscow,Swimming,4x100m Relay Men,Silver
7413,Mark Tanaka,M,25,178,89,Soviet Union,USSR,1980,Moscow,Swimming,4x100m Relay Men,Bronze
7414,Mary Thompson,F,25,184,55,Belgium,BEL,1980,Moscow,Swimming,100m Freestyle Women,Gold
7415,Elena Yamamoto,F,26,176,46,France,FRA,1980,Moscow,Swimming,100m Freestyle Women,Silver
7416,Ye Thompson,F,29,172,63,United States,USA,1980,Moscow,Swimming,100m Freestyle Women,Bronze
7417,Dafne Kim,F,29,163,40,Soviet Union,USSR,1980,Moscow,Swimming,200m Freestyle Women,Gold
7418,Birgit Felix,F,28,167,55,Italy,ITA,1980,Moscow,Swimming,200m Freestyle Women,Silver
7419,Heike Osei,F,25,158,61,United States,USA,1980,Moscow,Swimming,200m Freestyle Women,Bronze
7420,Larisa Yamamoto,F,28,155,58,Netherlands,NED,1980,Moscow,Swimming,400m Freestyle Women,Gold
7421,Nadia Tanaka,F,19,155,71,China,CHN,1980,Moscow,Swimming,400m Freestyle Women,Silver
7422,Kim Volkov,F,31,175,52,Italy,ITA,1980,Moscow,Swimming,400m Freestyle Women,Bronze
7423,Simone Biles,F,31,179,74,Jamaica,JAM,1980,Moscow,Swimming,100m Backstroke Women,Gold
7424,Allyson Brown,F,25,159,56,Great Britain,GBR,1980,Moscow,Swimming,100m Backstroke Women,Silver
7425,Kim Biles,F,24,157,73,Germany,GER,1980,Moscow,Swimming,100m Backstroke Women,Bronze
7426,Simone Fischer,F,31,162,57,United States,USA,1980,Moscow,Swimming,100m Breaststroke Women,Gold
7427,Nadia Tanaka,F,28,151,47,Cuba,CUB,1980,Moscow,Swimming,100m Breaststroke Women,Silver
7428,Allyson Chen,F,23,156,46,Czech Republic,CZE,1980,Moscow,Swimming,100m Breaststroke Women,Bronze
7429,Liu Zhang,F,20,170,55,South Korea,KOR,1980,Moscow,Swimming,4x100m Relay Women,Gold
7430,Kim Tanaka,F,16,174,65,United States,USA,1980,Moscow,Swimming,4x100m Relay Women,Silver
7431,Heike Liu,F,29,159,64,Romania,ROU,1980,Moscow,Swimming,4x100m Relay Women,Bronze
7432,Pierre Johnson,M,29,187,64,Canada,CAN,1980,Moscow,Gymnastics,All-Around Men,Gold
7433,Yuki Dubois,M,32,174,71,Netherlands,NED,1980,Moscow,Gymnastics,All-Around Men,Silver
7434,Pierre Lewis,M,21,184,61,Czech Republic,CZE,1980,Moscow,Gymnastics,All-Around Men,Bronze
7435,Usain Kim,M,27,194,80,Australia,AUS,1980,Moscow,Gymnastics,Floor Exercise Men,Gold
7436,Wei Phelps,M,26,179,87,Bulgaria,BUL,1980,Moscow,Gymnastics,Floor Exercise Men,Silver
7437,Neymar Osei,M,26,170,84,United States,USA,1980,Moscow,Gymnastics,Floor Exercise Men,Bronze
7438,James Williams,M,25,178,74,Netherlands,NED,1980,Moscow,Gymnastics,Pommel Horse Men,Gold
7439,Michael Tanaka,M,23,176,75,China,CHN,1980,Moscow,Gymnastics,Pommel Horse Men,Silver
7440,Adam Biles,M,29,183,73,Hungary,HUN,1980,Moscow,Gymnastics,Pommel Horse Men,Bronze
7441,Neymar Martin,M,21,173,54,Soviet Union,USSR,1980,Moscow,Gymnastics,Rings Men,Gold
7442,Wei Yamamoto,M,30,175,63,Great Britain,GBR,1980,Moscow,Gymnastics,Rings Men,Silver
7443,Hans Park,M,21,175,55,Romania,ROU,1980,Moscow,Gymnastics,Rings Men,Bronze
7444,Wei Wang,M,21,181,85,China,CHN,1980,Moscow,Gymnastics,Vault Men,Gold
7445,Ryan Williams,M,24,193,84,United States,USA,1980,Moscow,Gymnastics,Vault Men,Silver
7446,Ryan Phelps,M,26,188,76,Italy,ITA,1980,Moscow,Gymnastics,Vault Men,Bronze
7447,Ivan Yamamoto,M,30,179,74,United States,USA,1980,Moscow,Gymnastics,Parallel Bars Men,Gold
7448,Usain Bolt,M,28,163,82,Soviet Union,USSR,1980,Moscow,Gymnastics,Parallel Bars Men,Silver
7449,Wei Johnson,M,27,186,82,Great Britain,GBR,1980,Moscow,Gymnastics,Parallel Bars Men,Bronze
7450,Hans Williams,M,21,184,75,Romania,ROU,1980,Moscow,Gymnastics,Horizontal Bar Men,Gold
7451,James Johnson,M,25,163,84,Canada,CAN,1980,Moscow,Gymnastics,Horizontal Bar Men,Silver
7452,Klaus Thompson,M,28,178,72,Great Britain,GBR,1980,Moscow,Gymnastics,Horizontal Bar Men,Bronze
7453,Dafne Kipchoge,F,29,160,45,Soviet Union,USSR,1980,Moscow,Gymnastics,All-Around Women,Gold
7454,Ye Park,F,28,162,46,Czech Republic,CZE,1980,Moscow,Gymnastics,All-Around Women,Silver
7455,Nadia Liu,F,26,169,39,Belgium,BEL,1980,Moscow,Gymnastics,All-Around Women,Bronze
7456,Nadia Phelps,F,22,158,70,Germany,GER,1980,Moscow,Gymnastics,Floor Exercise Women,Gold
7457,Anna Dubois,F,32,167,50,Japan,JPN,1980,Moscow,Gymnastics,Floor Exercise Women,Silver
7458,Birgit Brown,F,29,168,66,United States,USA,1980,Moscow,Gymnastics,Floor Exercise Women,Bronze
7459,Jessica Chen,F,19,159,57,Norway,NOR,1980,Moscow,Gymnastics,Beam Women,Gold
7460,Kim Wang,F,22,178,56,Germany,GER,1980,Moscow,Gymnastics,Beam Women,Silver
7461,Dafne Williams,F,25,161,47,Bulgaria,BUL,1980,Moscow,Gymnastics,Beam Women,Bronze
7462,Mary Wang,F,25,167,60,United States,USA,1980,Moscow,Gymnastics,Vault Women,Gold
7463,Ye Williams,F,25,162,60,China,CHN,1980,Moscow,Gymnastics,Vault Women,Silver
7464,Sarah Lewis,F,30,168,52,Japan,JPN,1980,Moscow,Gymnastics,Vault Women,Bronze
7465,Ivan Müller,M,19,178,72,Finland,FIN,1980,Moscow,Cycling,Road Race Men,Gold
7466,Klaus Thompson,M,22,153,78,Hungary,HUN,1980,Moscow,Cycling,Road Race Men,Silver
7467,Pierre Tanaka,M,30,177,83,Italy,ITA,1980,Moscow,Cycling,Road Race Men,Bronze
7468,Yuki Dubois,M,31,173,66,Soviet Union,USSR,1980,Moscow,Cycling,Time Trial Men,Gold
7469,Mark Kim,M,28,183,69,South Korea,KOR,1980,Moscow,Cycling,Time Trial Men,Silver
7470,James Biles,M,28,183,78,Italy,ITA,1980,Moscow,Cycling,Time Trial Men,Bronze
7471,Kento Smith,M,30,180,68,Great Britain,GBR,1980,Moscow,Cycling,Track Sprint Men,Gold
7472,Michael Williams,M,32,164,69,Romania,ROU,1980,Moscow,Cycling,Track Sprint Men,Silver
7473,Ivan Phelps,M,31,170,75,Canada,CAN,1980,Moscow,Cycling,Track Sprint Men,Bronze
7474,Mary Martin,F,26,167,48,Australia,AUS,1980,Moscow,Cycling,Road Race Women,Gold
7475,Liu Tanaka,F,28,167,66,Sweden,SWE,1980,Moscow,Cycling,Road Race Women,Silver
7476,Larisa Smith,F,23,170,52,Soviet Union,USSR,1980,Moscow,Cycling,Road Race Women,Bronze
